file,avg_tfidf_finneg,avg_tfidf_h4n,doc_length,filing_date,cik,conml,gvkey,permno,excess_return_3d
20200212_10-K_edgar_data_1047122_0001047122-20-000009_1.txt,1.3927071584566872e-07,1.165865924599647e-07,4132787,2020-02-12,1047122,Raytheon Co.,008972,24942.0,-0.028496387405985257
20200212_10-K_edgar_data_1506307_0001506307-20-000022_1.txt,1.973216912323794e-07,1.4525623330376898e-07,5323202,2020-02-12,1506307,Kinder Morgan Inc.,006310,12558.0,0.02029063703919709
20200212_10-K_edgar_data_24545_0000024545-20-000005_1.txt,1.6194822183668974e-07,1.251600814029651e-07,5374218,2020-02-12,24545,Molson Coors Beverage Company,003505,59248.0,-0.0673558522048997
20200212_10-K_edgar_data_277948_0000277948-20-000008_1.txt,1.1355448871413165e-07,1.5439317939627726e-07,3454940,2020-02-12,277948,CSX Corp,002574,62148.0,0.007269352269465568
20200212_10-K_edgar_data_318154_0000318154-20-000017_1.txt,6.330237630049365e-07,3.9949360457644317e-07,3582463,2020-02-12,318154,Amgen Inc,001602,14008.0,-0.030145805693439054
20200212_10-K_edgar_data_60086_0001193125-20-031657_1.txt,1.5278782043388025e-07,2.683577762850621e-07,9254397,2020-02-12,60086,Loews Corp,006781,26710.0,-0.02397844835685503
20200212_10-K_edgar_data_72207_0000072207-20-000010_1.txt,2.2302954938806201e-07,2.1345282220087946e-07,3707118,2020-02-12,72207,Noble Energy Inc,007912,61815.0,-0.052073290734139244
20200212_10-K_edgar_data_766421_0000766421-20-000013_1.txt,1.178519548073303e-07,9.982889960905781e-08,2643489,2020-02-12,766421,Alaska Air Group Inc,001230,28804.0,0.014978501696971014
20200212_10-K_edgar_data_820313_0001558370-20-000728_1.txt,9.917634794223573e-08,8.111147410613658e-08,3083772,2020-02-12,820313,Amphenol Corp,014282,84769.0,-0.017324342495663614
20200213_10-K_edgar_data_1020569_0001020569-20-000029_1.txt,2.1974224292104599e-07,1.692116440210693e-07,6322377,2020-02-13,1020569,Iron Mountain Inc,062374,83143.0,0.05911357934019068
20200213_10-K_edgar_data_1021860_0001564590-20-004552_1.txt,8.74258361838942e-08,1.282881106456594e-07,4242975,2020-02-13,1021860,NOV Inc,063892,84032.0,-0.026278640806014164
20200213_10-K_edgar_data_1113169_0001113169-20-000008_1.txt,1.5773871387538422e-07,1.359137160263009e-07,1901069,2020-02-13,1113169,T. Rowe Price Group Inc,012138,10138.0,7.441643856531677e-05
20200213_10-K_edgar_data_1501585_0001501585-20-000011_1.txt,2.193569175715852e-07,1.584827946937578e-07,2720567,2020-02-13,1501585,Huntington Ingalls Industries Inc,186310,12623.0,-0.13140839692982909
20200213_10-K_edgar_data_1555280_0001555280-20-000054_1.txt,2.657831816785676e-07,1.9901220695506373e-07,3165704,2020-02-13,1555280,Zoetis Inc,013721,13788.0,0.003439017532349986
20200213_10-K_edgar_data_1590955_0001564590-20-004636_1.txt,1.5719130852535779e-07,1.1244085376340174e-07,2070880,2020-02-13,1590955,Paycom Software Inc,020116,14579.0,0.09077194690080459
20200213_10-K_edgar_data_1601712_0001601712-20-000038_1.txt,2.599566408974604e-07,1.8750822723700926e-07,3120150,2020-02-13,1601712,Synchrony Financial,020686,14776.0,-0.010367044957817373
20200213_10-K_edgar_data_1701605_0001701605-20-000019_1.txt,3.71192067665187e-07,2.282474090937062e-07,2600200,2020-02-13,1701605,Baker Hughes a GE Co,032106,75034.0,-0.06503399262742704
20200213_10-K_edgar_data_27904_0000027904-20-000004_1.txt,1.5879164824510672e-07,1.4067954682450754e-07,2619245,2020-02-13,27904,Delta Air Lines Inc,003851,91926.0,-0.013488315459456612
20200213_10-K_edgar_data_4962_0000004962-20-000030_1.txt,2.1853084357332947e-07,1.3062841227578025e-07,4696152,2020-02-13,4962,American Express Co,001447,59176.0,0.02358000241010849
20200213_10-K_edgar_data_55785_0000055785-20-000016_1.txt,1.631556328578698e-07,1.1677321635895553e-07,2254200,2020-02-13,55785,Kimberly-Clark Corp,006435,17750.0,-0.007717317980650562
20200213_10-K_edgar_data_765880_0001628280-20-001456_1.txt,1.9243220990792485e-07,8.628418956038893e-08,7180401,2020-02-13,765880,Healthpeak Properties Inc,013125,67598.0,0.007727558315362648
20200213_10-K_edgar_data_77476_0000077476-20-000015_1.txt,2.44973334083608e-07,2.038730773085631e-07,4424757,2020-02-13,77476,PepsiCo Inc,008479,13856.0,-0.007878352378630438
20200213_10-K_edgar_data_823768_0001558370-20-000762_1.txt,3.004331294907064e-07,2.322622488048634e-07,3329839,2020-02-13,823768,Waste Management Inc.,014477,11955.0,-0.007137844117733438
20200213_10-K_edgar_data_86312_0000086312-20-000011_1.txt,2.471062087109648e-07,1.8705812337001165e-07,8250276,2020-02-13,86312,Travelers Companies Inc (The),062689,59459.0,-0.012956851284564253
20200213_10-K_edgar_data_875320_0000875320-20-000007_1.txt,1.557386948972042e-07,1.5145612062385984e-07,3240533,2020-02-13,875320,Vertex Pharmaceuticals Inc,024344,76744.0,0.01888255833800767
20200213_10-K_edgar_data_877212_0000877212-20-000006_1.txt,1.6605148987151433e-07,1.288978235494106e-07,2186644,2020-02-13,877212,Zebra Technologies Corp,024405,76795.0,-0.0497096795250237
20200213_10-K_edgar_data_879169_0001558370-20-000774_1.txt,2.750648973157953e-07,2.2580821689125494e-07,2307408,2020-02-13,879169,Incyte Corp,029127,79906.0,0.08279129197055624
20200213_10-K_edgar_data_908255_0000908255-20-000014_1.txt,1.4873523416731528e-07,1.134684568148951e-07,3587830,2020-02-13,908255,BorgWarner Inc,028742,79545.0,-0.0012303799367281432
20200213_10-K_edgar_data_91440_0000091440-20-000004_1.txt,1.491699695766042e-07,1.0782427299325233e-07,4610053,2020-02-13,91440,Snap-On Inc,009778,60206.0,0.0022553134971365907
20200214_10-K_edgar_data_1014473_0001014473-20-000006_1.txt,2.2816007437813965e-07,1.8592610022032384e-07,1253191,2020-02-14,1014473,VeriSign Inc,066368,85753.0,-0.005848663178331992
20200214_10-K_edgar_data_1058290_0001058290-20-000008_1.txt,1.393151923133718e-07,1.1820273008020825e-07,2812455,2020-02-14,1058290,Cognizant Technology Solutions Corp,111864,86158.0,0.00022132196190205455
20200214_10-K_edgar_data_1060391_0001060391-20-000016_1.txt,2.3692018884614065e-07,1.7583648907906485e-07,3499120,2020-02-14,1060391,Republic Services Inc.,112168,86228.0,-0.0011622573240055445
20200214_10-K_edgar_data_106535_0001564590-20-004822_1.txt,9.729013076165497e-08,7.39473102061354e-08,5567806,2020-02-14,106535,Weyerhaeuser Co,011456,39917.0,0.018222357298981695
20200214_10-K_edgar_data_1099800_0001099800-20-000005_1.txt,1.5080366096744174e-07,1.2450838898149966e-07,3358488,2020-02-14,1099800,Edwards Lifesciences Corp,133366,87657.0,0.030258437976712793
20200214_10-K_edgar_data_1126328_0001104659-20-021174_1.txt,8.025296067000221e-08,6.730034789716544e-08,13323964,2020-02-14,1126328,Principal Financial Group Inc,145701,89195.0,-0.002451673339600391
20200214_10-K_edgar_data_1137774_0001137774-20-000065_1.txt,1.7310585026872965e-07,1.4604926887792636e-07,11500128,2020-02-14,1137774,Prudential Financial Inc,143356,89258.0,-0.009579200148293276
20200214_10-K_edgar_data_1141391_0001141391-20-000032_1.txt,2.154189567546168e-07,1.4277037225544904e-07,4286140,2020-02-14,1141391,Mastercard Inc,160225,91233.0,0.023364556570467876
20200214_10-K_edgar_data_1324424_0001324424-20-000009_1.txt,2.302820111198365e-07,1.6333772203520192e-07,3103848,2020-02-14,1324424,Expedia Group Inc,126296,90808.0,0.0978258142837174
20200214_10-K_edgar_data_1596532_0001596532-20-000024_1.txt,2.594371003836114e-07,1.89696415140232e-07,2447636,2020-02-14,1596532,Arista Networks Inc,020748,14714.0,-0.04157925417552222
20200214_10-K_edgar_data_1637459_0001637459-20-000027_1.txt,1.424841293854692e-07,1.2143216638044378e-07,4827406,2020-02-14,1637459,The Kraft Heinz Co,005568,15408.0,-0.014877208773899642
20200214_10-K_edgar_data_1666700_0001666700-20-000006_1.txt,1.3700143605789652e-07,1.040822570182286e-07,5093131,2020-02-14,1666700,DuPont  De Nemours Inc,004060,16851.0,-0.015789076377922928
20200214_10-K_edgar_data_1755672_0001755672-20-000006_1.txt,1.7640528903415326e-07,1.1520188760597293e-07,5555251,2020-02-14,1755672,Corteva Inc,035168,18592.0,0.02942582704101082
20200214_10-K_edgar_data_29905_0000029905-20-000011_1.txt,1.0760780039676608e-07,9.406506149791017e-08,3710768,2020-02-14,29905,Dover Corp,004058,25953.0,-0.0067900063613873796
20200214_10-K_edgar_data_315213_0000315213-20-000029_1.txt,1.9459337821433874e-07,1.3660715840940733e-07,1403915,2020-02-14,315213,Robert Half Inc,002312,52230.0,-0.021147473685426688
20200214_10-K_edgar_data_315293_0001628280-20-001607_1.txt,1.0232419453939662e-07,8.144051053185777e-08,6010851,2020-02-14,315293,Aon plc,003221,61735.0,-0.0033387326927490912
20200214_10-K_edgar_data_49196_0000049196-20-000010_1.txt,1.3306121080533177e-07,1.1460477761954425e-07,6335791,2020-02-14,49196,Huntington Bancshares Inc,005786,42906.0,-0.0029806337687796614
20200214_10-K_edgar_data_49826_0000049826-20-000020_1.txt,1.172673635839352e-07,1.1565918971338078e-07,2652893,2020-02-14,49826,Illinois Tool Works Inc.,005878,56573.0,0.0026450448681898386
20200214_10-K_edgar_data_68505_0000068505-20-000006_1.txt,1.3945213948083146e-07,9.621697453207103e-08,3368878,2020-02-14,68505,Motorola Solutions Inc,007585,22779.0,0.005764568342609522
20200214_10-K_edgar_data_731766_0000731766-20-000006_1.txt,1.713647754697406e-07,1.2813914540219234e-07,3082727,2020-02-14,731766,UnitedHealth Group Incorporated,010903,92655.0,-0.0025051001625645553
20200214_10-K_edgar_data_753308_0000753308-20-000021_1.txt,1.1725355813532133e-07,1.269629100738313e-07,7037528,2020-02-14,753308,NextEra Energy Inc,004517,24205.0,0.003389200662545333
20200214_10-K_edgar_data_766704_0000766704-20-000015_1.txt,1.907959773939737e-07,6.762959243890683e-08,11270740,2020-02-14,766704,Welltower Inc,005543,65947.0,0.0013750623852624155
20200214_10-K_edgar_data_773840_0000773840-20-000009_1.txt,1.6341169786543066e-07,1.3321195913319278e-07,3788844,2020-02-14,773840,Honeywell International Inc,001300,10145.0,0.000946167600632597
20200214_10-K_edgar_data_831259_0000831259-20-000004_1.txt,1.5773091344378097e-07,1.411425942864497e-07,9958335,2020-02-14,831259,Freeport-McMoRan Inc,014590,81774.0,-0.044303728982758805
20200214_10-K_edgar_data_874716_0000874716-20-000006_1.txt,1.4929392081620874e-07,1.3389738566615744e-07,2830386,2020-02-14,874716,IDEXX Laboratories Inc,024197,76709.0,-0.014902286288571487
20200214_10-K_edgar_data_877890_0000877890-20-000051_1.txt,2.2873870938999178e-07,1.464906535989331e-07,2447396,2020-02-14,877890,Citrix Systems Inc,061676,82686.0,-0.030159814569540533
20200214_10-K_edgar_data_922224_0000922224-20-000005_1.txt,1.1342142342274809e-07,1.2782524954830952e-07,10827910,2020-02-14,922224,PPL Corp,008455,22517.0,-0.026253705800630356
20200218_10-K_edgar_data_1071739_0001071739-20-000060_1.txt,2.580164279634857e-07,1.983418541981829e-07,2508887,2020-02-18,1071739,Centene Corp,145552,89269.0,-0.04542796392360471
20200218_10-K_edgar_data_1158449_0001158449-20-000035_1.txt,1.216902619488593e-07,9.760344824042821e-08,2371239,2020-02-18,1158449,Advance Auto Parts Inc.,145977,89217.0,0.08796082994668719
20200218_10-K_edgar_data_1163165_0001193125-20-039954_1.txt,2.506788326263062e-07,1.9744749579509728e-07,3900298,2020-02-18,1163165,Conocophillips,008549,13928.0,0.0024389948900755964
20200218_10-K_edgar_data_1278021_0001564590-20-004935_1.txt,1.45226291377054e-07,1.1240849109639041e-07,3242226,2020-02-18,1278021,MarketAxess Holdings Inc,158742,90454.0,0.029715980535737208
20200218_10-K_edgar_data_1336920_0001336920-20-000023_1.txt,2.194468610796049e-07,1.306629145238764e-07,2896948,2020-02-18,1336920,Leidos Holdings Inc,165123,91547.0,0.04969249256943509
20200218_10-K_edgar_data_1408198_0001564590-20-004992_1.txt,1.75646846637066e-07,1.5227402762076156e-07,3576256,2020-02-18,1408198,MSCI Inc,178507,92402.0,-0.016357381352751554
20200218_10-K_edgar_data_1410636_0001410636-20-000040_1.txt,2.9316444063584045e-07,2.1139006210794265e-07,3450313,2020-02-18,1410636,American Water Works Company Inc,179437,92614.0,0.02062399451588104
20200218_10-K_edgar_data_1442145_0001442145-20-000012_1.txt,1.7148029804277386e-07,1.35212379737177e-07,3210986,2020-02-18,1442145,Verisk Analytics Inc,180652,93089.0,0.018477685914705666
20200218_10-K_edgar_data_1466258_0001466258-20-000064_1.txt,1.0239958959140447e-07,7.309986039845525e-08,4448653,2020-02-18,1466258,Trane Technologies plc,005959,12431.0,0.01014893852432397
20200218_10-K_edgar_data_1478242_0001564590-20-004901_1.txt,1.2400279711501017e-07,1.054610013773189e-07,5050370,2020-02-18,1478242,IQVIA Holdings Inc,017928,13911.0,0.002674589243309433
20200218_10-K_edgar_data_1578845_0001564590-20-005038_1.txt,1.410050723451332e-07,1.2260544309053514e-07,11684369,2020-02-18,1578845,Allergan PLC,027845,78916.0,0.03989409004869293
20200218_10-K_edgar_data_1579241_0001579241-20-000013_1.txt,1.3862439869656342e-07,1.1015887036405669e-07,4184234,2020-02-18,1579241,Allegion PLC,316056,14297.0,-0.04538298246504735
20200218_10-K_edgar_data_200406_0000200406-20-000010_1.txt,3.240944137194448e-07,1.8542895773964446e-07,4488785,2020-02-18,200406,Johnson & Johnson,006266,22111.0,0.018870024622463566
20200218_10-K_edgar_data_24741_0000024741-20-000014_1.txt,4.0273491708928434e-08,5.732870972574457e-08,8261860,2020-02-18,24741,Corning Inc,003532,22293.0,-0.014963495104939883
20200218_10-K_edgar_data_30625_0000030625-20-000007_1.txt,1.3020719533213442e-07,1.2956473982216442e-07,3252899,2020-02-18,30625,Flowserve Corp.,004108,30940.0,-0.020541762316838907
20200218_10-K_edgar_data_313927_0001564590-20-004956_1.txt,1.5006261039268837e-07,1.227342147637303e-07,3396885,2020-02-18,313927,Church & Dwight Co Inc,003026,23393.0,0.028614161291164564
20200218_10-K_edgar_data_5513_0000005513-20-000027_1.txt,1.940112116398483e-07,1.3223912373147454e-07,6415464,2020-02-18,5513,Unum Group,012726,71175.0,-0.03998954563676482
20200218_10-K_edgar_data_64803_0000064803-20-000007_1.txt,3.484617721899587e-07,2.1488728186531435e-07,4454948,2020-02-18,64803,CVS Health Corp,007241,17005.0,-0.007689529308929188
20200218_10-K_edgar_data_7084_0000007084-20-000009_1.txt,1.401296000663406e-07,1.4420992497961338e-07,3533997,2020-02-18,7084,Archer-Daniels-Midland Co,001722,10516.0,-0.002905565092072071
20200218_10-K_edgar_data_74208_0000074208-20-000031_1.txt,8.090124065287354e-08,6.76499819171947e-08,8156027,2020-02-18,74208,UDR Inc,010894,59300.0,0.04462603267574927
20200218_10-K_edgar_data_899689_0000899689-20-000007_1.txt,1.2089824662164708e-07,1.0473100822920022e-07,4889945,2020-02-18,899689,Vornado Realty Trust,011220,28388.0,-0.04065563491987456
20200218_10-K_edgar_data_910606_0001564590-20-004859_1.txt,4.081822486260335e-08,5.7143457686548514e-08,9046074,2020-02-18,910606,Regency Centers Corp.,029099,79782.0,0.0405337817687228
20200218_10-Q_edgar_data_1002047_0001564590-20-005025_1.txt,1.2310769422290076e-07,1.0567883416308367e-07,2331533,2020-02-18,1002047,NetApp Inc,061591,82598.0,-0.035677991033370104
20200218_10-Q_edgar_data_858877_0000858877-20-000004_1.txt,2.018759740670886e-07,1.3867896042647946e-07,2898076,2020-02-18,858877,Cisco Systems Inc,020779,76076.0,-0.02257961420035004
20200219_10-K_edgar_data_1001082_0001558370-20-000945_1.txt,3.57589396405824e-07,2.214559180983986e-07,3996275,2020-02-19,1001082,DISH Network Corp,060900,81696.0,-0.021768680113057437
20200219_10-K_edgar_data_1015780_0001015780-20-000065_1.txt,2.3791834876693298e-07,1.5181534101703942e-07,4455032,2020-02-19,1015780,E*TRADE Financial Corporation,063501,83862.0,0.1782092448621161
20200219_10-K_edgar_data_1043277_0001043277-20-000016_1.txt,1.272983710190252e-07,1.0769312569973507e-07,4532522,2020-02-19,1043277,C.H. Robinson Worldwide Inc.,065609,85459.0,0.05883347354365176
20200219_10-K_edgar_data_1090012_0001564590-20-005182_1.txt,2.204772029686002e-07,5.740057282055259e-07,5603679,2020-02-19,1090012,Devon Energy Corp,014934,87137.0,-0.13053825125052954
20200219_10-K_edgar_data_1121788_0001564590-20-005133_1.txt,1.239695551138381e-07,8.828722281183772e-08,3172818,2020-02-19,1121788,Garmin Ltd,141459,88837.0,0.014396415995332035
20200219_10-K_edgar_data_1156039_0001156039-20-000003_1.txt,3.242743638397896e-07,2.22598899927232e-07,4950451,2020-02-19,1156039,Elevance Health Inc,145046,89179.0,-0.04877100844684468
20200219_10-K_edgar_data_1267238_0001267238-20-000004_1.txt,1.838770691605049e-07,1.5377812644720848e-07,5676244,2020-02-19,1267238,Assurant Inc.,157057,90038.0,0.015366541306493287
20200219_10-K_edgar_data_1358071_0001358071-20-000011_1.txt,2.470868661487191e-07,1.9695354828291645e-07,2885597,2020-02-19,1358071,Concho Resources Inc,177884,92239.0,-0.004649395749850793
20200219_10-K_edgar_data_1418091_0001418091-20-000037_1.txt,1.8674453912984556e-07,1.306232290564819e-07,2466238,2020-02-19,1418091,Twitter Inc,018872,14295.0,-0.007766799983913164
20200219_10-K_edgar_data_18230_0000018230-20-000056_1.txt,1.0824471399115808e-07,8.884663721632645e-08,7813195,2020-02-19,18230,Caterpillar Inc,002817,18542.0,0.011616365690250041
20200219_10-K_edgar_data_51434_0000051434-20-000011_1.txt,1.414338511341106e-07,8.345092178103222e-08,4399590,2020-02-19,51434,International Paper Company,006104,21573.0,-0.014585342643512411
20200219_10-K_edgar_data_59478_0000059478-20-000057_1.txt,2.559157457203601e-07,1.6955548105573742e-07,3468941,2020-02-19,59478,Eli Lilly and Co,006730,50876.0,0.02740262818091499
20200219_10-K_edgar_data_6201_0000006201-20-000023_1.txt,1.5693245324656374e-07,1.539067995070739e-07,4451587,2020-02-19,6201,American Airlines Group Inc,001045,21020.0,-0.1253408820748948
20200219_10-K_edgar_data_70858_0000070858-20-000011_1.txt,2.414047554739436e-07,1.3867524041348153e-07,12635553,2020-02-19,70858,Bank of America Corp,007647,59408.0,-0.02596987329672118
20200219_10-K_edgar_data_749251_0000749251-20-000008_1.txt,1.8617573866586934e-07,1.3726727986419806e-07,2519992,2020-02-19,749251,Gartner Inc,012441,79698.0,-0.008609344075459324
20200219_10-K_edgar_data_75362_0001564590-20-005276_1.txt,6.618947415356351e-08,6.263609233478082e-08,5743563,2020-02-19,75362,PACCAR Inc,008253,60506.0,0.009106851679444916
20200219_10-K_edgar_data_793952_0000793952-20-000008_1.txt,2.2957994609897626e-07,1.5575736231020104e-07,4675972,2020-02-19,793952,Harley-Davidson Inc.,012389,70033.0,0.014757884099587781
20200219_10-K_edgar_data_906163_0000906163-20-000026_1.txt,1.212180102473705e-07,1.0566243978486489e-07,1838069,2020-02-19,906163,NVR Inc.,012459,79785.0,0.04193312696995799
20200219_10-K_edgar_data_9389_0001558370-20-001005_1.txt,1.3037996566238086e-07,8.794747463808667e-08,4416101,2020-02-19,9389,Ball Corporation,001988,57568.0,0.022138673306729584
20200219_10-Q_edgar_data_6281_0000006281-20-000013_1.txt,3.265536864671047e-07,2.5609588627406664e-07,1333397,2020-02-19,6281,Analog Devices Inc,001632,60871.0,0.034138619034874695
20200220_10-K_edgar_data_1000228_0001000228-20-000018_1.txt,3.2583120281624337e-07,2.123579569251818e-07,3677600,2020-02-20,1000228,Henry Schein Inc,061494,82581.0,-0.06592809260958354
20200220_10-K_edgar_data_101778_0000101778-20-000023_1.txt,1.231578060570607e-07,1.6289325904168004e-07,3666771,2020-02-20,101778,Marathon Oil Corp,007017,15069.0,-0.11982398589247789
20200220_10-K_edgar_data_1022079_0001022079-20-000017_1.txt,2.128513044650107e-07,1.382792663214023e-07,2760180,2020-02-20,1022079,Quest Diagnostics Inc,064166,84373.0,0.045644944848801994
20200220_10-K_edgar_data_1037868_0001193125-20-043133_1.txt,1.1376883785812685e-07,3.373166673984546e-07,2776757,2020-02-20,1037868,AMETEK Inc,001598,85257.0,-0.01351702168831026
20200220_10-K_edgar_data_1041061_0001041061-20-000015_1.txt,1.447939371673995e-07,1.2858750476430524e-07,3655131,2020-02-20,1041061,YUM Brands Inc,065417,85348.0,0.003821776816505529
20200220_10-K_edgar_data_1043604_0001043604-20-000021_1.txt,1.912546127723878e-07,1.4830516336736805e-07,3010732,2020-02-20,1043604,Juniper Networks Inc,121718,86979.0,0.009428001884090875
20200220_10-K_edgar_data_1045810_0001045810-20-000010_1.txt,2.0103025308567165e-07,1.6254925239822802e-06,1790787,2020-02-20,1045810,NVIDIA Corporation,117768,86580.0,-0.07257895883929888
20200220_10-K_edgar_data_1047862_0001047862-20-000041_1.txt,1.6614798408632185e-07,1.3863289016144116e-07,5014980,2020-02-20,1047862,Consolidated Edison Inc.,003413,11404.0,0.010991796385448338
20200220_10-K_edgar_data_1090727_0001090727-20-000005_1.txt,8.822923090460677e-08,9.23657829069761e-08,4930350,2020-02-20,1090727,United Parcel Service Inc,010920,87447.0,-0.03611849941294665
20200220_10-K_edgar_data_1136893_0001136893-20-000032_1.txt,4.6120635221758523e-07,3.1561380960982614e-07,2791268,2020-02-20,1136893,Fidelity National Information Services Inc,165993,89003.0,-0.00820112561323294
20200220_10-K_edgar_data_11544_0000011544-20-000016_1.txt,1.502875984254664e-07,1.3369671682318178e-07,4538468,2020-02-20,11544,Berkley (W.R.) Corp,014822,17743.0,0.008483899276989781
