file,avg_tfidf_finneg,avg_tfidf_h4n,doc_length
20200219_10-Q_edgar_data_6281_0000006281-20-000013_1.txt,3.2655368646710463e-07,2.5609588627406664e-07,1333397
20200220_10-K_edgar_data_1000228_0001000228-20-000018_1.txt,3.2583120281624337e-07,2.123579569251818e-07,3677600
20200220_10-K_edgar_data_101778_0000101778-20-000023_1.txt,1.231578060570607e-07,1.6289325904168004e-07,3666771
20200220_10-K_edgar_data_1022079_0001022079-20-000017_1.txt,2.1285130446501068e-07,1.382792663214023e-07,2760180
20200220_10-K_edgar_data_1037868_0001193125-20-043133_1.txt,1.1376883785812684e-07,3.373166673984546e-07,2776757
20200220_10-K_edgar_data_1041061_0001041061-20-000015_1.txt,1.447939371673995e-07,1.2858750476430524e-07,3655131
20200220_10-K_edgar_data_1043604_0001043604-20-000021_1.txt,1.912546127723878e-07,1.4830516336736805e-07,3010732
20200220_10-K_edgar_data_1045810_0001045810-20-000010_1.txt,2.0103025308567165e-07,1.6254925239822802e-06,1790787
20200220_10-K_edgar_data_1047862_0001047862-20-000041_1.txt,1.6614798408632185e-07,1.3863289016144114e-07,5014980
20200220_10-K_edgar_data_1090727_0001090727-20-000005_1.txt,8.822923090460677e-08,9.23657829069761e-08,4930350
20200220_10-K_edgar_data_1136893_0001136893-20-000032_1.txt,4.6120635221758523e-07,3.1561380960982614e-07,2791268
20200220_10-K_edgar_data_11544_0000011544-20-000016_1.txt,1.502875984254664e-07,1.3369671682318178e-07,4538468
20200220_10-K_edgar_data_1164727_0001558370-20-001041_1.txt,1.3041841319984963e-07,1.2614769607067146e-07,8374977
20200220_10-K_edgar_data_1285785_0001618034-20-000003_1.txt,2.460564923223167e-07,1.5860914131108656e-07,4025286
20200220_10-K_edgar_data_1326160_0001326160-20-000034_1.txt,1.1889118869082679e-07,9.33038947448011e-08,15156978
20200220_10-K_edgar_data_1365135_0001558370-20-001090_1.txt,2.9615144169988326e-07,1.5194834250346537e-07,3245512
20200220_10-K_edgar_data_1373715_0001373715-20-000072_1.txt,1.9998989701406726e-07,1.490121049205699e-07,2032745
20200220_10-K_edgar_data_1489393_0001489393-20-000009_1.txt,1.2044719418980897e-07,1.1727902271410933e-07,4466902
20200220_10-K_edgar_data_277135_0000277135-20-000007_1.txt,1.1262896283397529e-07,9.623588226452694e-08,2150842
20200220_10-K_edgar_data_33185_0000033185-20-000011_1.txt,2.2474098822934084e-07,1.3833356310867724e-07,3391636
20200220_10-K_edgar_data_36104_0001193125-20-043622_1.txt,2.0944032340638463e-07,3.069264713888346e-07,6987873
20200220_10-K_edgar_data_36270_0001564590-20-005365_1.txt,8.266197226358409e-08,7.13110552003042e-08,11358436
20200220_10-K_edgar_data_4447_0001564590-20-005545_1.txt,8.191452120278648e-08,1.1677079436845831e-07,5348686
20200220_10-K_edgar_data_47111_0000047111-20-000007_1.txt,8.292423360040373e-08,8.761930995743759e-08,3277210
20200220_10-K_edgar_data_4904_0000004904-20-000007_1.txt,8.733612892503887e-08,8.852058341186579e-08,18086225
20200220_10-K_edgar_data_49071_0000049071-20-000032_1.txt,1.4286786123136136e-07,1.207907782837245e-07,3144807
20200220_10-K_edgar_data_58492_0000058492-20-000002_1.txt,1.497121562892505e-07,1.1507503094696168e-07,4340772
20200220_10-K_edgar_data_59558_0000059558-20-000012_1.txt,8.088516471863517e-08,6.88583169785145e-08,15315637
20200220_10-K_edgar_data_62709_0000062709-20-000010_1.txt,1.5930075015261162e-07,9.865445677023674e-08,3760926
20200220_10-K_edgar_data_732717_0001562762-20-000064_1.txt,2.2436322185785932e-07,1.7065684988522783e-07,5833079
20200220_10-K_edgar_data_79879_0000079879-20-000008_1.txt,1.3397191372002587e-07,8.596883992778885e-08,3209940
20200220_10-K_edgar_data_813828_0000813828-20-000013_1.txt,1.8437830156063794e-07,1.2226841032745206e-07,5496117
20200220_10-K_edgar_data_860730_0001193125-20-043524_1.txt,2.057929062406568e-07,3.246216541953652e-07,3840279
20200220_10-K_edgar_data_906107_0001564590-20-005562_1.txt,8.579576670378223e-08,6.334950951332723e-08,10010511
20200220_10-K_edgar_data_912595_0001564590-20-005582_1.txt,5.359499720916801e-08,6.84707292473487e-08,7464129
20200220_10-K_edgar_data_916365_0000916365-20-000050_1.txt,2.4477934177354304e-07,1.5765105016254926e-07,1798971
20200220_10-K_edgar_data_920522_0000920522-20-000026_1.txt,1.5480553244591355e-07,1.0634646894934211e-07,4327971
20200220_10-K_edgar_data_92122_0000092122-20-000017_1.txt,1.260342381879422e-07,1.316778749061913e-07,13092269
20200220_10-K_edgar_data_927628_0000927628-20-000102_1.txt,2.9586263810031484e-07,1.510987529820074e-07,6801640
20200220_10-K_edgar_data_93751_0000093751-20-000684_1.txt,1.29941672798819e-07,1.0260626173285417e-07,7785221
20200220_10-K_edgar_data_97476_0000097476-20-000009_1.txt,1.0351479876971539e-07,8.943901162123265e-08,2462528
20200220_10-Q_edgar_data_6951_0000006951-20-000014_1.txt,1.0716226408397738e-07,9.1863461661154e-08,1825807
20200221_10-K_edgar_data_1063761_0001558370-20-001135_1.txt,6.811019532669477e-08,6.393665284946393e-08,8027496
20200221_10-K_edgar_data_1099219_0001099219-20-000064_1.txt,1.623063146225726e-07,1.2335310675076958e-07,12875068
20200221_10-K_edgar_data_1101239_0001628280-20-001947_1.txt,1.5127718957712437e-07,8.819282345864602e-08,5390527
20200221_10-K_edgar_data_1123360_0001123360-20-000009_1.txt,1.773741399329415e-07,1.0100902545603834e-07,2658473
20200221_10-K_edgar_data_1136869_0001564590-20-005657_1.txt,2.258604792116981e-07,1.5673722510371157e-07,4885081
20200221_10-K_edgar_data_1281761_0001281761-20-000010_1.txt,2.1274630055451284e-07,1.4590127802025023e-07,6515772
20200221_10-K_edgar_data_1374310_0001558370-20-001127_1.txt,3.1356082705330775e-07,2.142865609668202e-07,3230821
20200221_10-K_edgar_data_1534701_0001534701-20-000070_1.txt,1.0760239036189839e-07,1.2987376835288967e-07,4563036
20200221_10-K_edgar_data_1551152_0001551152-20-000007_1.txt,1.756932733807032e-07,1.5632485739076012e-07,3135606
20200221_10-K_edgar_data_1800_0001104659-20-023904_1.txt,1.3562469051712964e-07,1.0601439463933067e-07,3063914
20200221_10-K_edgar_data_21665_0000021665-20-000004_1.txt,1.5276627695905745e-07,1.0616583503222343e-07,3360934
20200221_10-K_edgar_data_313616_0000313616-20-000041_1.txt,2.7448468394202886e-07,2.0936464137682753e-07,3685963
20200221_10-K_edgar_data_352541_0000352541-20-000021_1.txt,5.831046900403572e-08,8.050012373536334e-08,9920868
20200221_10-K_edgar_data_40987_0000040987-20-000010_1.txt,1.5662384507229715e-07,1.1413959875811017e-07,2113329
20200221_10-K_edgar_data_4977_0000004977-20-000044_1.txt,8.72425864089409e-08,1.1031617264510852e-07,8183355
20200221_10-K_edgar_data_51644_0000051644-20-000013_1.txt,1.804419541626081e-07,1.3939138789691743e-07,3188696
20200221_10-K_edgar_data_5272_0001104659-20-023889_1.txt,1.6210150060552267e-07,1.0327499784001748e-07,17775119
20200221_10-K_edgar_data_65984_0000065984-20-000069_1.txt,1.939943621335139e-07,1.6827229964316878e-07,36256861
20200221_10-K_edgar_data_72903_0000072903-20-000011_1.txt,1.1677817349669804e-07,9.81332121550008e-08,5767666
20200221_10-K_edgar_data_732712_0000732712-20-000014_1.txt,1.0257784394279868e-07,7.192025004614105e-08,4050176
20200221_10-K_edgar_data_746515_0001564590-20-005719_1.txt,1.2851104697803375e-07,9.027923050712941e-08,1972163
20200221_10-K_edgar_data_764622_0000764622-20-000017_1.txt,2.0555656432323815e-07,1.7928638450441103e-07,4643456
20200221_10-K_edgar_data_831001_0000831001-20-000031_1.txt,2.54254130676453e-07,1.5496223796271128e-07,12780246
20200221_10-K_edgar_data_832101_0000832101-20-000007_1.txt,1.1051200183855909e-07,1.247030405752286e-07,3149705
20200221_10-K_edgar_data_874766_0000874766-20-000020_1.txt,2.3907878174014207e-07,1.6305335649682902e-07,9146912
20200221_10-K_edgar_data_886982_0001193125-20-043853_1.txt,3.7902451493384697e-07,4.628430009618138e-07,9506577
20200221_10-K_edgar_data_89800_0000089800-20-000005_1.txt,2.639568805423804e-07,1.9225843731315488e-07,2978763
20200221_10-K_edgar_data_899051_0000899051-20-000013_1.txt,2.4526458625779895e-07,1.7050205337049918e-07,9433091
20200221_10-K_edgar_data_915912_0000915912-20-000004_1.txt,1.5442320516124536e-07,8.913886910792051e-08,5029323
20200221_10-K_edgar_data_916076_0001564590-20-005784_1.txt,1.0565861681377936e-07,9.250310188743352e-08,5585363
20200221_10-K_edgar_data_927066_0000927066-20-000014_1.txt,2.132949292647119e-07,1.650842456832003e-07,3851804
20200221_10-K_edgar_data_93410_0000093410-20-000010_1.txt,1.0294040701802022e-07,1.1680267792293754e-07,4857676
20200221_10-K_edgar_data_93556_0000093556-20-000006_1.txt,2.1297692332807407e-07,1.7645029373375672e-07,3876103
20200221_10-K_edgar_data_96943_0000096943-20-000017_1.txt,1.802043533721377e-07,1.2029638388357265e-07,4080365
20200221_10-Q_edgar_data_883241_0000883241-20-000006_1.txt,1.6968344812279872e-07,1.2599387734501112e-07,1208073
20200224_10-K_edgar_data_1034054_0001034054-20-000003_1.txt,9.364884093113528e-08,4.078477383651352e-08,5627900
20200224_10-K_edgar_data_1038357_0001038357-20-000009_1.txt,3.1141866389341746e-07,2.195602953253296e-07,2590706
20200224_10-K_edgar_data_1059556_0001059556-20-000005_1.txt,1.3314210448480304e-07,1.2174280474886393e-07,5482183
20200224_10-K_edgar_data_1067983_0001564590-20-005874_1.txt,1.0141453750709965e-07,9.18096508753043e-08,7839569
20200224_10-K_edgar_data_107263_0000107263-20-000005_1.txt,2.0348865691341e-07,1.3093464505670516e-07,4586804
20200224_10-K_edgar_data_1111928_0001111928-20-000030_1.txt,2.7643802517600586e-07,1.938063693819777e-07,2739599
20200224_10-K_edgar_data_1324404_0001324404-20-000006_1.txt,1.5807605431809979e-07,1.3005373078069611e-07,4488266
20200224_10-K_edgar_data_14272_0000014272-20-000082_1.txt,6.147023926563885e-07,4.241783092476758e-07,5097079
20200224_10-K_edgar_data_21344_0000021344-20-000006_1.txt,1.7120710007792467e-07,1.296410317789284e-07,4216082
20200224_10-K_edgar_data_40545_0000040545-20-000009_1.txt,1.4919052740509976e-07,9.62166269169174e-08,6079892
20200224_10-K_edgar_data_55067_0001628280-20-002113_1.txt,1.40433553867994e-07,9.434029314491744e-08,4104493
20200224_10-K_edgar_data_726728_0000726728-20-000033_1.txt,1.4482558456375017e-07,1.0669108269815672e-07,2820903
20200224_10-K_edgar_data_740260_0000740260-20-000042_1.txt,1.879791947394795e-07,7.08509639670969e-08,10688362
20200224_10-K_edgar_data_759944_0000759944-20-000030_1.txt,2.3381332956975066e-07,1.318827925568021e-07,5294590
20200224_10-K_edgar_data_813672_0000813672-20-000007_1.txt,1.9605706133833003e-07,1.4981184043426333e-07,2046653
20200224_10-K_edgar_data_91142_0001193125-20-046736_1.txt,7.04451294971724e-08,2.537562454685363e-07,2852443
20200224_10-K_edgar_data_922864_0001564590-20-006053_1.txt,8.145354892965995e-08,7.596107906032591e-08,5137470
20200224_10-K_edgar_data_943452_0001628280-20-002098_1.txt,9.347355202695997e-08,8.928038447907344e-08,4090449
20200224_10-Q_edgar_data_896878_0000896878-20-000027_1.txt,2.1284503732209735e-07,1.451521570390994e-07,1489535
20200225_10-K_edgar_data_1000697_0001193125-20-048303_1.txt,9.518762791895086e-08,2.9188816261869595e-07,3378974
20200225_10-K_edgar_data_100517_0000100517-20-000010_1.txt,1.4185600029891324e-07,1.494467026169518e-07,2977463
20200225_10-K_edgar_data_1039684_0001039684-20-000012_1.txt,7.674576555234056e-08,8.416805621932734e-08,6315850
20200225_10-K_edgar_data_1053507_0001053507-20-000028_1.txt,3.3794432138156904e-07,2.952592586368611e-07,4754766
20200225_10-K_edgar_data_1070750_0001564590-20-006404_1.txt,7.446297099556908e-08,7.986417158287317e-08,4816361
20200225_10-K_edgar_data_1120193_0001120193-20-000004_1.txt,2.1515745989192588e-07,1.5427184844683566e-07,3150566
20200225_10-K_edgar_data_1289490_0001628280-20-002202_1.txt,1.1813718872144876e-07,1.0539371438697656e-07,2589044
20200225_10-K_edgar_data_1393311_0001393311-20-000008_1.txt,8.148602722837035e-08,6.863578901639842e-08,4595426
20200225_10-K_edgar_data_19617_0000019617-20-000257_1.txt,2.3436370979717182e-07,1.6568095310482965e-07,13392392
20200225_10-K_edgar_data_20286_0000020286-20-000011_1.txt,1.8971021815738422e-07,1.8299239210570153e-07,5447743
20200225_10-K_edgar_data_217346_0001104659-20-024773_1.txt,1.6372146136584175e-07,1.0352827481129156e-07,2873377
20200225_10-K_edgar_data_31791_0000031791-20-000003_1.txt,1.3925844337149301e-07,1.082640158471667e-07,4092037
20200225_10-K_edgar_data_51143_0001558370-20-001334_1.txt,1.5083877131079352e-07,1.0798005432321326e-07,6704685
20200225_10-K_edgar_data_73124_0000073124-20-000101_1.txt,2.0023392775752136e-07,9.674934224869324e-08,5863578
20200225_10-K_edgar_data_764180_0000764180-20-000018_1.txt,3.3252744455696394e-07,1.6794314517532132e-07,4649271
20200225_10-K_edgar_data_77360_0000077360-20-000006_1.txt,1.0840307523379895e-07,1.1455695389890272e-07,3066047
20200225_10-K_edgar_data_783280_0000783280-20-000010_1.txt,1.5110660088985484e-07,6.473424637450182e-08,5681087
20200225_10-K_edgar_data_858470_0000858470-20-000012_1.txt,1.9418642625859704e-07,1.945364570220672e-07,2446573
20200225_10-K_edgar_data_879101_0001437749-20-003500_1.txt,1.765788447784918e-07,1.0438086560876468e-07,4960376
20200225_10-K_edgar_data_882095_0000882095-20-000006_1.txt,3.106836203348699e-07,1.9617026566093658e-07,2844098
20200225_10-K_edgar_data_884887_0000884887-20-000009_1.txt,1.2550477661342517e-07,1.2176462432141707e-07,3344851
20200225_10-K_edgar_data_885725_0000885725-20-000012_1.txt,3.6793705749448806e-07,2.3301305399781143e-07,3291043
20200226_10-K_edgar_data_1035002_0001035002-20-000007_1.txt,6.106017311541609e-08,1.0554151312386876e-07,5016165
20200226_10-K_edgar_data_1075531_0001075531-20-000011_1.txt,2.3621856793047509e-07,1.66801104411109e-07,2589425
20200226_10-K_edgar_data_109380_0000109380-20-000092_1.txt,1.600312111840238e-07,9.641518951616653e-08,6200742
20200226_10-K_edgar_data_1140536_0001564590-20-006736_1.txt,1.2365723015671422e-07,9.893070527852802e-08,9999596
20200226_10-K_edgar_data_1262039_0001262039-20-000011_1.txt,3.777172279919536e-07,2.533376004835134e-07,2084858
20200226_10-K_edgar_data_1336917_0001336917-20-000010_1.txt,3.366651231931717e-07,1.8437073424826537e-07,2211157
20200226_10-K_edgar_data_1393612_0001393612-20-000009_1.txt,2.172029538643213e-07,1.5729949554075413e-07,5221557
20200226_10-K_edgar_data_1396009_0001396009-20-000006_1.txt,6.970860879308795e-08,5.224756458215694e-08,7154786
20200226_10-K_edgar_data_1519751_0001564590-20-006812_1.txt,1.0455530736527035e-07,7.235688569861664e-08,4394987
20200226_10-K_edgar_data_1551182_0001551182-20-000050_1.txt,7.707201431795154e-08,8.14541721117723e-08,4496418
20200226_10-K_edgar_data_1699150_0001140361-20-004146_1.txt,2.589406449322046e-07,1.904157649308934e-07,3187375
20200226_10-K_edgar_data_310158_0000310158-20-000005_1.txt,1.8810962337151478e-07,1.4691494198076517e-07,4509031
20200226_10-K_edgar_data_316709_0000316709-20-000012_1.txt,1.56567184615782e-07,1.2579776450388898e-07,3831632
20200226_10-K_edgar_data_34088_0000034088-20-000016_1.txt,8.705793438099396e-08,6.725221517883649e-08,4934578
20200226_10-K_edgar_data_352915_0001564590-20-006793_1.txt,2.529431971253883e-07,1.663479302468276e-07,4555169
20200226_10-K_edgar_data_63908_0000063908-20-000022_1.txt,8.934721278883237e-08,7.309640975496225e-08,2555767
20200226_10-K_edgar_data_75677_0001564590-20-006774_1.txt,1.5061311410449635e-07,1.0535688244213289e-07,4373569
20200226_10-K_edgar_data_788784_0000788784-20-000004_1.txt,8.666595889175663e-08,1.0487573389533299e-07,13763313
20200226_10-K_edgar_data_820027_0000820027-20-000010_1.txt,1.310317496510263e-07,1.0165766861134096e-07,6559591
20200226_10-K_edgar_data_878927_0001564590-20-006626_1.txt,2.16484328215219e-07,1.707731971135121e-07,1272126
20200226_10-K_edgar_data_8818_0001104659-20-025360_1.txt,1.441044749893431e-07,8.341906869531235e-08,3667506
20200226_10-K_edgar_data_915389_0000915389-20-000016_1.txt,1.2852577860950978e-07,1.1143612247984396e-07,3764477
20200226_10-K_edgar_data_91576_0000091576-20-000007_1.txt,1.845514264256209e-07,1.1908801482112744e-07,7478161
20200226_10-K_edgar_data_915913_0000915913-20-000040_1.txt,1.6503482816744018e-07,1.4290333575414625e-07,3498981
20200226_10-K_edgar_data_97745_0000097745-20-000009_1.txt,1.7149063034080325e-07,1.2725399876060412e-07,4228836
20200227_10-K_edgar_data_1013462_0001013462-20-000004_1.txt,3.0719535834791947e-07,2.169912694382689e-07,2221436
20200227_10-K_edgar_data_1013871_0001013871-20-000013_1.txt,1.0022719424926462e-07,9.01982264407829e-08,7658238
20200227_10-K_edgar_data_1032208_0001032208-20-000006_1.txt,1.514994376413097e-07,1.1736789195136289e-07,10166482
20200227_10-K_edgar_data_1048286_0001628280-20-002376_1.txt,1.8161599512602218e-07,1.4560680919029591e-07,2231644
20200227_10-K_edgar_data_1065696_0001065696-20-000008_1.txt,1.905706632018409e-07,1.4740224224482708e-07,4832462
20200227_10-K_edgar_data_107815_0000107815-20-000091_1.txt,1.598795663171847e-07,1.3472728773408232e-07,3095379
20200227_10-K_edgar_data_1130310_0001130310-20-000016_1.txt,1.375052822253183e-07,1.2370648380090553e-07,7403666
20200227_10-K_edgar_data_1335258_0001335258-20-000028_1.txt,3.471466899418451e-07,2.637493304583586e-07,4005361
20200227_10-K_edgar_data_1390777_0001390777-20-000044_1.txt,1.9153613206183778e-07,1.0391275837147204e-07,6973675
20200227_10-K_edgar_data_1437107_0001437107-20-000006_1.txt,8.214753292051479e-08,8.356386969122757e-08,6638257
20200227_10-K_edgar_data_1492633_0001564590-20-007004_1.txt,8.252948375528676e-08,8.164450428799324e-08,7438912
20200227_10-K_edgar_data_1513761_0001558370-20-001661_1.txt,2.0051060558380908e-07,1.5259130359988378e-07,2356482
20200227_10-K_edgar_data_1539838_0001539838-20-000021_1.txt,2.1290087161065926e-07,5.682311843952554e-07,4212767
20200227_10-K_edgar_data_1585364_0001585364-20-000013_1.txt,4.651491514557552e-07,2.87827399947829e-07,4677108
20200227_10-K_edgar_data_1659166_0001659166-20-000071_1.txt,1.7667323192731023e-07,1.378512550641715e-07,2973953
20200227_10-K_edgar_data_1739940_0001739940-20-000006_1.txt,1.631892753219117e-07,1.1873558936700584e-07,5698133
20200227_10-K_edgar_data_320335_0000320335-20-000008_1.txt,5.982484861967981e-08,6.056379497155229e-08,21763226
20200227_10-K_edgar_data_354908_0000354908-20-000010_1.txt,2.938869021202246e-07,2.0763744444107e-07,2102412
20200227_10-K_edgar_data_4281_0000004281-20-000038_1.txt,3.336402430131227e-07,1.6049817024094704e-07,3349440
20200227_10-K_edgar_data_46080_0000046080-20-000028_1.txt,2.0237479724786473e-07,1.6450413845338804e-07,2484720
20200227_10-K_edgar_data_718877_0000718877-20-000003_1.txt,2.160470097322557e-07,1.871479952988856e-07,3094479
20200227_10-K_edgar_data_72741_0000072741-20-000008_1.txt,1.0595459588134561e-07,8.980634283301782e-08,6768942
20200227_10-K_edgar_data_72971_0000072971-20-000217_1.txt,2.2098584235705025e-07,1.1723946265491949e-07,15052253
20200227_10-K_edgar_data_78003_0000078003-20-000014_1.txt,2.1963957775794983e-07,1.8461263837317789e-07,7344489
20200227_10-K_edgar_data_783325_0000107815-20-000089_1.txt,1.0857665014531669e-07,1.253629129852539e-07,5095730
20200227_10-K_edgar_data_789570_0001564590-20-007393_1.txt,1.3516756515689358e-07,1.1873508426113393e-07,6831570
20200227_10-K_edgar_data_798354_0000798354-20-000006_1.txt,2.049211137599532e-07,1.6977504373128962e-07,3094039
